id,Day,ROUTE_SURVEYEDCode
7559.0,Thursday,UTA_1_701_01
7560.0,Thursday,UTA_1_750_00
7561.0,Thursday,UTA_1_701_00
7562.0,Thursday,UTA_1_750_00
7563.0,Thursday,UTA_1_209_01
7564.0,Thursday,UTA_1_750_00
7565.0,Thursday,UTA_1_750_00
7568.0,Thursday,UTA_1_701_01
7570.0,Thursday,UTA_1_750_01
7571.0,Thursday,UTA_1_209_00
7572.0,Thursday,UTA_1_209_01
7573.0,Thursday,UTA_1_209_01
7576.0,Thursday,UTA_1_701_01
7577.0,Thursday,UTA_1_750_00
7580.0,Thursday,UTA_1_701_01
7581.0,Thursday,UTA_1_209_01
7582.0,Thursday,UTA_1_701_01
7584.0,Thursday,UTA_1_750_00
7585.0,Thursday,UTA_1_750_00
7586.0,Thursday,UTA_1_209_01
7589.0,Thursday,UTA_1_750_00
7590.0,Thursday,UTA_1_220_00
7593.0,Thursday,UTA_1_750_00
7595.0,Thursday,UTA_1_209_01
7597.0,Thursday,UTA_1_209_01
7598.0,Thursday,UTA_1_701_01
7601.0,Thursday,UTA_1_750_01
7602.0,Thursday,UTA_1_701_01
7604.0,Thursday,UTA_1_750_00
7605.0,Thursday,UTA_1_701_01
7606.0,Thursday,UTA_1_209_01
7607.0,Thursday,UTA_1_750_00
7609.0,Thursday,UTA_1_750_01
7610.0,Thursday,UTA_1_209_01
7614.0,Thursday,UTA_1_750_01
7615.0,Thursday,UTA_1_701_01
7616.0,Thursday,UTA_1_701_01
7617.0,Thursday,UTA_1_750_00
7618.0,Thursday,UTA_1_750_00
7620.0,Thursday,UTA_1_750_01
7621.0,Thursday,UTA_1_750_00
7622.0,Thursday,UTA_1_209_00
7623.0,Thursday,UTA_1_220_00
7624.0,Thursday,UTA_1_209_00
7626.0,Thursday,UTA_1_750_00
7627.0,Thursday,UTA_1_750_01
7629.0,Thursday,UTA_1_701_01
7630.0,Thursday,UTA_1_750_00
7632.0,Thursday,UTA_1_220_00
7634.0,Thursday,UTA_1_750_00
7635.0,Thursday,UTA_1_509_01
7636.0,Thursday,UTA_1_750_01
7641.0,Thursday,UTA_1_750_01
7643.0,Thursday,UTA_1_750_01
7646.0,Thursday,UTA_1_209_00
7647.0,Thursday,UTA_1_750_00
7648.0,Thursday,UTA_1_750_01
7649.0,Thursday,UTA_1_220_00
7650.0,Thursday,UTA_1_750_01
7651.0,Thursday,UTA_1_209_00
7653.0,Thursday,UTA_1_750_01
7655.0,Thursday,UTA_1_750_00
7656.0,Thursday,UTA_1_750_00
7657.0,Thursday,UTA_1_750_01
7660.0,Thursday,UTA_1_455_01
7661.0,Thursday,UTA_1_750_00
7662.0,Thursday,UTA_1_750_01
7663.0,Thursday,UTA_1_2_01
7664.0,Thursday,UTA_1_209_00
7665.0,Thursday,UTA_1_750_01
7666.0,Thursday,UTA_1_220_01
7667.0,Thursday,UTA_1_750_01
7668.0,Thursday,UTA_1_209_00
7669.0,Thursday,UTA_1_701_00
7670.0,Thursday,UTA_1_750_01
7674.0,Thursday,UTA_1_209_00
7675.0,Thursday,UTA_1_750_01
7678.0,Thursday,UTA_1_2_00
7680.0,Thursday,UTA_1_750_01
7681.0,Thursday,UTA_1_209_00
7682.0,Thursday,UTA_1_2_01
7683.0,Thursday,UTA_1_750_00
7685.0,Thursday,UTA_1_2_00
7686.0,Thursday,UTA_1_750_01
7687.0,Thursday,UTA_1_209_00
7688.0,Thursday,UTA_1_209_01
7689.0,Thursday,UTA_1_750_01
7690.0,Thursday,UTA_1_220_01
7693.0,Thursday,UTA_1_701_00
7694.0,Thursday,UTA_1_750_01
7695.0,Thursday,UTA_1_209_01
7697.0,Thursday,UTA_1_209_00
7698.0,Thursday,UTA_1_2_01
7699.0,Thursday,UTA_1_209_01
7700.0,Thursday,UTA_1_750_01
7701.0,Thursday,UTA_1_470_01
7702.0,Thursday,UTA_1_2_01
7705.0,Thursday,UTA_1_220_01
7706.0,Thursday,UTA_1_750_01
7707.0,Thursday,UTA_1_750_01
7708.0,Thursday,UTA_1_209_00
7709.0,Thursday,UTA_1_750_01
7710.0,Thursday,UTA_1_750_00
7711.0,Thursday,UTA_1_701_00
7714.0,Thursday,UTA_1_750_01
7715.0,Thursday,UTA_1_220_01
7716.0,Thursday,UTA_1_750_01
7719.0,Thursday,UTA_1_750_01
7721.0,Thursday,UTA_1_701_01
7722.0,Thursday,UTA_1_750_01
7724.0,Thursday,UTA_1_750_01
7727.0,Thursday,UTA_1_750_01
7729.0,Thursday,UTA_1_209_01
7730.0,Thursday,UTA_1_750_01
7731.0,Thursday,UTA_1_750_01
7733.0,Thursday,UTA_1_2_00
7734.0,Thursday,UTA_1_2_00
7736.0,Thursday,UTA_1_750_00
7737.0,Thursday,UTA_1_750_01
7738.0,Thursday,UTA_1_701_00
7739.0,Thursday,UTA_1_750_01
7740.0,Thursday,UTA_1_2_01
7741.0,Thursday,UTA_1_750_00
7743.0,Thursday,UTA_1_701_01
7745.0,Thursday,UTA_1_750_00
7746.0,Thursday,UTA_1_750_00
7747.0,Thursday,UTA_1_701_00
7748.0,Thursday,UTA_1_2_00
7750.0,Thursday,UTA_1_750_00
7752.0,Thursday,UTA_1_750_00
7753.0,Thursday,UTA_1_750_01
7757.0,Thursday,UTA_1_2_01
7760.0,Thursday,UTA_1_701_01
7762.0,Thursday,UTA_1_750_00
7763.0,Thursday,UTA_1_2_01
7764.0,Thursday,UTA_1_750_01
7765.0,Thursday,UTA_1_209_00
7767.0,Thursday,UTA_1_750_00
7789.0,Thursday,UTA_1_701_00
7790.0,Thursday,UTA_1_750_00
7791.0,Thursday,UTA_1_701_01
7792.0,Thursday,UTA_1_750_00
7793.0,Thursday,UTA_1_704_00
7796.0,Thursday,UTA_1_750_00
7797.0,Thursday,UTA_1_701_00
7798.0,Thursday,UTA_1_701_00
7799.0,Thursday,UTA_1_701_00
7801.0,Thursday,UTA_1_750_00
7802.0,Thursday,UTA_1_701_00
7804.0,Thursday,UTA_1_750_00
7806.0,Thursday,UTA_1_47_01
7807.0,Thursday,UTA_1_701_01
7808.0,Thursday,UTA_1_701_00
7810.0,Thursday,UTA_1_750_00
7812.0,Thursday,UTA_1_47_01
7813.0,Thursday,UTA_1_701_00
7814.0,Thursday,UTA_1_750_01
7816.0,Thursday,UTA_1_750_01
7817.0,Thursday,UTA_1_750_00
7818.0,Thursday,UTA_1_2_01
7819.0,Thursday,UTA_1_701_00
7821.0,Thursday,UTA_1_2_01
7822.0,Thursday,UTA_1_701_00
7825.0,Thursday,UTA_1_701_01
7827.0,Thursday,UTA_1_750_00
7828.0,Thursday,UTA_1_750_00
7829.0,Thursday,UTA_1_701_01
7830.0,Thursday,UTA_1_704_01
7831.0,Thursday,UTA_1_750_01
7834.0,Thursday,UTA_1_704_01
7835.0,Thursday,UTA_1_750_01
7836.0,Thursday,UTA_1_750_00
7837.0,Thursday,UTA_1_704_01
7838.0,Thursday,UTA_1_750_01
7840.0,Thursday,UTA_1_2_00
7841.0,Thursday,UTA_1_750_01
7843.0,Thursday,UTA_1_2_00
7844.0,Thursday,UTA_1_701_01
7845.0,Thursday,UTA_1_750_00
7846.0,Thursday,UTA_1_701_01
7847.0,Thursday,UTA_1_2_00
7848.0,Thursday,UTA_1_750_01
7849.0,Thursday,UTA_1_209_01
7851.0,Thursday,UTA_1_701_01
7852.0,Thursday,UTA_1_750_01
7855.0,Thursday,UTA_1_2_01
7856.0,Thursday,UTA_1_750_01
7857.0,Thursday,UTA_1_750_01
7858.0,Thursday,UTA_1_2_01
7862.0,Thursday,UTA_1_2_01
7863.0,Thursday,UTA_1_750_01
7864.0,Thursday,UTA_1_2_01
7866.0,Thursday,UTA_1_209_01
7870.0,Thursday,UTA_1_750_00
7871.0,Thursday,UTA_1_750_01
7873.0,Thursday,UTA_1_750_00
7874.0,Thursday,UTA_1_750_01
7876.0,Thursday,UTA_1_750_00
7878.0,Thursday,UTA_1_750_00
7879.0,Thursday,UTA_1_750_00
7883.0,Friday,UTA_1_47_00
7884.0,Friday,UTA_1_47_00
1000002.0,Thursday,UTA_1_701_00
1000003.0,Thursday,UTA_1_21_00
1000004.0,Thursday,UTA_1_701_00
10966.0,Wednesday,UTA_1_2_00
10967.0,Wednesday,UTA_1_701_01
10970.0,Wednesday,UTA_1_47_00
10972.0,Wednesday,UTA_1_821_01
10977.0,Wednesday,UTA_1_750_01
10978.0,Wednesday,UTA_1_750_00
10981.0,Wednesday,UTA_1_220_01
10982.0,Wednesday,UTA_1_47_01
10983.0,Wednesday,UTA_1_850_00
10984.0,Wednesday,UTA_1_45_01
10987.0,Wednesday,UTA_1_750_00
10989.0,Wednesday,UTA_1_821_01
10991.0,Wednesday,UTA_1_201_01
10992.0,Wednesday,UTA_1_701_00
10993.0,Wednesday,UTA_1_850_01
10994.0,Wednesday,UTA_1_821_01
10995.0,Wednesday,UTA_1_701_00
10996.0,Wednesday,UTA_1_750_01
10997.0,Wednesday,UTA_1_701_00
10998.0,Wednesday,UTA_1_850_00
10999.0,Wednesday,UTA_1_821_01
11000.0,Wednesday,UTA_1_220_01
11004.0,Wednesday,UTA_1_612_00
11005.0,Wednesday,UTA_1_47_01
11006.0,Wednesday,UTA_1_821_01
11007.0,Wednesday,UTA_1_39_00
11011.0,Wednesday,UTA_1_201_01
11012.0,Wednesday,UTA_1_612_00
11013.0,Wednesday,UTA_1_750_01
11015.0,Wednesday,UTA_1_701_00
11016.0,Wednesday,UTA_1_612_00
11020.0,Wednesday,UTA_1_201_01
11022.0,Wednesday,UTA_1_750_01
11023.0,Wednesday,UTA_1_850_01
11024.0,Wednesday,UTA_1_701_00
11026.0,Wednesday,UTA_1_703_01
11027.0,Wednesday,UTA_1_703_01
11028.0,Wednesday,UTA_1_821_01
11029.0,Wednesday,UTA_1_850_01
11030.0,Wednesday,UTA_1_703_01
11032.0,Wednesday,UTA_1_612_01
11033.0,Wednesday,UTA_1_750_01
11035.0,Wednesday,UTA_1_47_01
11037.0,Wednesday,UTA_1_850_01
11038.0,Wednesday,UTA_1_201_01
11039.0,Wednesday,UTA_1_821_01
11041.0,Wednesday,UTA_1_701_00
11042.0,Wednesday,UTA_1_703_01
11043.0,Wednesday,UTA_1_703_01
11044.0,Wednesday,UTA_1_850_00
11046.0,Wednesday,UTA_1_703_01
11049.0,Wednesday,UTA_1_750_01
11050.0,Wednesday,UTA_1_821_01
11052.0,Wednesday,UTA_1_201_01
11056.0,Wednesday,UTA_1_750_00
11057.0,Wednesday,UTA_1_701_01
11058.0,Wednesday,UTA_1_750_01
11059.0,Wednesday,UTA_1_703_01
11060.0,Wednesday,UTA_1_703_01
11061.0,Wednesday,UTA_1_703_00
11062.0,Wednesday,UTA_1_201_01
11063.0,Wednesday,UTA_1_220_00
11064.0,Wednesday,UTA_1_701_01
11065.0,Wednesday,UTA_1_750_00
11066.0,Wednesday,UTA_1_821_00
11067.0,Wednesday,UTA_1_703_01
11068.0,Wednesday,UTA_1_750_01
11069.0,Wednesday,UTA_1_703_01
11070.0,Wednesday,UTA_1_47_00
11071.0,Wednesday,UTA_1_201_00
11072.0,Wednesday,UTA_1_209_00
11073.0,Wednesday,UTA_1_703_00
11074.0,Wednesday,UTA_1_701_01
11075.0,Wednesday,UTA_1_703_01
11078.0,Wednesday,UTA_1_750_00
11079.0,Wednesday,UTA_1_612_01
11081.0,Wednesday,UTA_1_821_00
11083.0,Wednesday,UTA_1_703_00
11086.0,Wednesday,UTA_1_612_01
11087.0,Wednesday,UTA_1_201_00
11088.0,Wednesday,UTA_1_703_00
11090.0,Wednesday,UTA_1_750_00
11091.0,Wednesday,UTA_1_701_01
11094.0,Wednesday,UTA_1_703_00
11098.0,Wednesday,UTA_1_47_00
11103.0,Wednesday,UTA_1_47_00
11104.0,Wednesday,UTA_1_201_00
11105.0,Wednesday,UTA_1_750_00
11106.0,Wednesday,UTA_1_703_00
11107.0,Wednesday,UTA_1_703_00
11109.0,Wednesday,UTA_1_612_00
11110.0,Wednesday,UTA_1_750_00
11112.0,Wednesday,UTA_1_850_00
11114.0,Wednesday,UTA_1_703_00
11116.0,Wednesday,UTA_1_47_00
11117.0,Wednesday,UTA_1_612_00
11118.0,Wednesday,UTA_1_703_00
11119.0,Wednesday,UTA_1_45_01
11120.0,Wednesday,UTA_1_209_00
11121.0,Wednesday,UTA_1_45_01
11125.0,Wednesday,UTA_1_612_00
11126.0,Wednesday,UTA_1_39_01
11128.0,Wednesday,UTA_1_850_00
11134.0,Wednesday,UTA_1_701_00
11136.0,Wednesday,UTA_1_612_00
11143.0,Wednesday,UTA_1_750_00
11148.0,Wednesday,UTA_1_701_00
11149.0,Wednesday,UTA_1_850_01
11150.0,Wednesday,UTA_1_612_00
11151.0,Wednesday,UTA_1_39_01
11154.0,Wednesday,UTA_1_704_01
11158.0,Wednesday,UTA_1_704_01
11159.0,Wednesday,UTA_1_701_00
11163.0,Wednesday,UTA_1_200_01
11168.0,Wednesday,UTA_1_701_00
11170.0,Wednesday,UTA_1_704_01
11172.0,Wednesday,UTA_1_821_01
11173.0,Wednesday,UTA_1_200_01
11175.0,Wednesday,UTA_1_47_01
11179.0,Wednesday,UTA_1_47_01
11180.0,Wednesday,UTA_1_703_01
11184.0,Wednesday,UTA_1_701_00
11185.0,Wednesday,UTA_1_821_01
11186.0,Wednesday,UTA_1_850_01
11187.0,Wednesday,UTA_1_209_00
11188.0,Wednesday,UTA_1_47_01
11189.0,Wednesday,UTA_1_703_01
11191.0,Wednesday,UTA_1_821_01
11192.0,Wednesday,UTA_1_850_01
11195.0,Wednesday,UTA_1_47_01
11206.0,Wednesday,UTA_1_47_01
11208.0,Wednesday,UTA_1_821_01
11211.0,Wednesday,UTA_1_704_00
11212.0,Wednesday,UTA_1_201_01
11214.0,Wednesday,UTA_1_612_01
11215.0,Wednesday,UTA_1_703_00
11216.0,Wednesday,UTA_1_821_01
11218.0,Wednesday,UTA_1_45_00
11219.0,Wednesday,UTA_1_209_01
11220.0,Wednesday,UTA_1_704_00
11223.0,Wednesday,UTA_1_821_01
11224.0,Wednesday,UTA_1_47_01
11226.0,Wednesday,UTA_1_612_01
11227.0,Wednesday,UTA_1_750_01
11231.0,Wednesday,UTA_1_821_01
11232.0,Wednesday,UTA_1_612_01
11233.0,Wednesday,UTA_1_703_00
11234.0,Wednesday,UTA_1_200_01
11235.0,Wednesday,UTA_1_821_01
11236.0,Wednesday,UTA_1_703_01
11238.0,Wednesday,UTA_1_612_01
11239.0,Wednesday,UTA_1_701_00
11240.0,Wednesday,UTA_1_209_01
11241.0,Wednesday,UTA_1_821_01
11242.0,Wednesday,UTA_1_612_01
11245.0,Wednesday,UTA_1_200_00
11247.0,Wednesday,UTA_1_821_00
11248.0,Wednesday,UTA_1_703_01
11249.0,Wednesday,UTA_1_470_01
11250.0,Wednesday,UTA_1_612_01
11258.0,Wednesday,UTA_1_703_01
11264.0,Wednesday,UTA_1_821_00
11265.0,Wednesday,UTA_1_612_00
11267.0,Wednesday,UTA_1_612_00
11268.0,Wednesday,UTA_1_701_01
11270.0,Wednesday,UTA_1_47_01
11271.0,Wednesday,UTA_1_209_01
11272.0,Wednesday,UTA_1_821_00
11274.0,Wednesday,UTA_1_750_01
11275.0,Wednesday,UTA_1_612_01
11276.0,Wednesday,UTA_1_47_01
11277.0,Wednesday,UTA_1_821_00
11279.0,Wednesday,UTA_1_701_01
11280.0,Wednesday,UTA_1_701_00
11287.0,Wednesday,UTA_1_703_00
11288.0,Wednesday,UTA_1_750_01
11291.0,Wednesday,UTA_1_821_00
11292.0,Wednesday,UTA_1_701_01
11297.0,Wednesday,UTA_1_750_01
11303.0,Wednesday,UTA_1_200_00
11306.0,Wednesday,UTA_1_201_00
11307.0,Wednesday,UTA_1_703_00
11309.0,Wednesday,UTA_1_701_01
11311.0,Wednesday,UTA_1_850_00
11314.0,Wednesday,UTA_1_850_00
11315.0,Wednesday,UTA_1_200_00
11318.0,Wednesday,UTA_1_45_01
11320.0,Wednesday,UTA_1_750_00
11323.0,Wednesday,UTA_1_701_01
11324.0,Wednesday,UTA_1_850_00
11326.0,Wednesday,UTA_1_821_01
11328.0,Wednesday,UTA_1_850_00
11332.0,Wednesday,UTA_1_209_01
11333.0,Wednesday,UTA_1_850_00
11344.0,Wednesday,UTA_1_750_00
11345.0,Wednesday,UTA_1_703_01
11346.0,Wednesday,UTA_1_209_00
11347.0,Wednesday,UTA_1_209_00
11349.0,Wednesday,UTA_1_850_01
11350.0,Wednesday,UTA_1_750_00
11352.0,Wednesday,UTA_1_821_01
11353.0,Wednesday,UTA_1_209_00
11354.0,Wednesday,UTA_1_703_01
11355.0,Wednesday,UTA_1_821_01
11359.0,Wednesday,UTA_1_209_00
11362.0,Wednesday,UTA_1_821_01
11366.0,Wednesday,UTA_1_821_01
11368.0,Wednesday,UTA_1_45_00
11369.0,Wednesday,UTA_1_47_01
11371.0,Wednesday,UTA_1_701_00
11373.0,Wednesday,UTA_1_703_01
11374.0,Wednesday,UTA_1_45_00
11375.0,Wednesday,UTA_1_821_01
11378.0,Wednesday,UTA_1_47_00
11379.0,Wednesday,UTA_1_821_01
11381.0,Wednesday,UTA_1_703_00
11385.0,Wednesday,UTA_1_209_01
11387.0,Wednesday,UTA_1_821_00
11390.0,Wednesday,UTA_1_703_00
11393.0,Wednesday,UTA_1_47_00
11396.0,Wednesday,UTA_1_850_01
11399.0,Wednesday,UTA_1_704_01
11400.0,Wednesday,UTA_1_200_00
11401.0,Wednesday,UTA_1_47_00
11402.0,Wednesday,UTA_1_850_01
11403.0,Wednesday,UTA_1_703_00
11404.0,Wednesday,UTA_1_750_00
11406.0,Wednesday,UTA_1_850_01
11407.0,Wednesday,UTA_1_703_01
11409.0,Wednesday,UTA_1_612_01
11412.0,Wednesday,UTA_1_821_00
11413.0,Wednesday,UTA_1_612_00
11415.0,Wednesday,UTA_1_200_00
11416.0,Wednesday,UTA_1_750_00
11417.0,Wednesday,UTA_1_612_01
11418.0,Wednesday,UTA_1_821_00
11419.0,Wednesday,UTA_1_821_00
11421.0,Wednesday,UTA_1_821_00
11425.0,Wednesday,UTA_1_850_01
11427.0,Wednesday,UTA_1_704_01
11428.0,Wednesday,UTA_1_750_01
11429.0,Wednesday,UTA_1_703_01
11430.0,Wednesday,UTA_1_821_00
11433.0,Wednesday,UTA_1_209_00
11436.0,Wednesday,UTA_1_9_01
11437.0,Wednesday,UTA_1_47_01
11439.0,Wednesday,UTA_1_703_00
11440.0,Wednesday,UTA_1_750_01
11442.0,Wednesday,UTA_1_850_01
11443.0,Wednesday,UTA_1_750_01
11445.0,Wednesday,UTA_1_703_01
11448.0,Wednesday,UTA_1_750_00
11449.0,Wednesday,UTA_1_9_00
11451.0,Wednesday,UTA_1_850_01
11453.0,Wednesday,UTA_1_2_00
11454.0,Wednesday,UTA_1_612_00
11455.0,Wednesday,UTA_1_200_01
11457.0,Wednesday,UTA_1_850_01
11459.0,Wednesday,UTA_1_750_01
11460.0,Wednesday,UTA_1_750_00
11461.0,Wednesday,UTA_1_750_01
11462.0,Wednesday,UTA_1_9_01
11464.0,Wednesday,UTA_1_612_00
11468.0,Wednesday,UTA_1_850_00
11471.0,Wednesday,UTA_1_750_00
11477.0,Wednesday,UTA_1_704_00
11478.0,Wednesday,UTA_1_612_00
11480.0,Wednesday,UTA_1_47_01
11482.0,Wednesday,UTA_1_750_00
11483.0,Wednesday,UTA_1_750_01
11484.0,Wednesday,UTA_1_612_00
11486.0,Wednesday,UTA_1_704_00
11488.0,Wednesday,UTA_1_821_01
11489.0,Wednesday,UTA_1_240_01
11490.0,Wednesday,UTA_1_750_01
11491.0,Wednesday,UTA_1_2_01
11493.0,Wednesday,UTA_1_821_01
11494.0,Wednesday,UTA_1_47_01
11495.0,Wednesday,UTA_1_704_00
11499.0,Wednesday,UTA_1_2_01
11500.0,Wednesday,UTA_1_750_01
11503.0,Wednesday,UTA_1_750_00
11504.0,Wednesday,UTA_1_47_01
11505.0,Wednesday,UTA_1_750_00
11506.0,Wednesday,UTA_1_821_01
11507.0,Wednesday,UTA_1_850_00
11508.0,Wednesday,UTA_1_2_01
11509.0,Wednesday,UTA_1_750_01
11510.0,Wednesday,UTA_1_704_00
11511.0,Wednesday,UTA_1_750_00
11512.0,Wednesday,UTA_1_35_01
11513.0,Wednesday,UTA_1_850_00
11515.0,Wednesday,UTA_1_821_01
11517.0,Wednesday,UTA_1_750_00
11520.0,Wednesday,UTA_1_750_01
11521.0,Wednesday,UTA_1_821_01
11522.0,Wednesday,UTA_1_200_00
11523.0,Wednesday,UTA_1_240_01
11524.0,Wednesday,UTA_1_47_01
11525.0,Wednesday,UTA_1_750_01
11526.0,Wednesday,UTA_1_473_00
11527.0,Wednesday,UTA_1_750_01
11529.0,Wednesday,UTA_1_612_01
11530.0,Wednesday,UTA_1_850_00
11532.0,Wednesday,UTA_1_821_01
11533.0,Wednesday,UTA_1_35_01
11534.0,Wednesday,UTA_1_750_00
11535.0,Wednesday,UTA_1_47_01
11537.0,Wednesday,UTA_1_220_00
11538.0,Wednesday,UTA_1_750_01
11539.0,Wednesday,UTA_1_821_01
11540.0,Wednesday,UTA_1_240_00
11543.0,Wednesday,UTA_1_473_00
11544.0,Wednesday,UTA_1_47_01
11545.0,Wednesday,UTA_1_750_01
11546.0,Wednesday,UTA_1_821_01
11547.0,Wednesday,UTA_1_750_00
11548.0,Wednesday,UTA_1_9_01
11559.0,Wednesday,UTA_1_612_01
11560.0,Wednesday,UTA_1_35_01
11562.0,Wednesday,UTA_1_612_01
11563.0,Wednesday,UTA_1_473_00
11566.0,Wednesday,UTA_1_750_00
11567.0,Wednesday,UTA_1_45_01
11569.0,Wednesday,UTA_1_473_00
11571.0,Wednesday,UTA_1_612_01
11575.0,Wednesday,UTA_1_750_01
11580.0,Wednesday,UTA_1_35_01
11583.0,Wednesday,UTA_1_612_01
11584.0,Wednesday,UTA_1_473_00
11585.0,Wednesday,UTA_1_473_00
11588.0,Wednesday,UTA_1_612_01
11589.0,Wednesday,UTA_1_220_00
11591.0,Wednesday,UTA_1_750_00
11592.0,Wednesday,UTA_1_612_01
11593.0,Wednesday,UTA_1_45_01
11596.0,Wednesday,UTA_1_750_01
11598.0,Wednesday,UTA_1_703_01
11599.0,Wednesday,UTA_1_240_00
11600.0,Wednesday,UTA_1_612_00
11601.0,Wednesday,UTA_1_750_00
11602.0,Wednesday,UTA_1_220_00
11603.0,Wednesday,UTA_1_473_00
11604.0,Wednesday,UTA_1_612_01
11605.0,Wednesday,UTA_1_750_01
11606.0,Wednesday,UTA_1_45_01
11607.0,Wednesday,UTA_1_240_00
11608.0,Wednesday,UTA_1_704_00
11609.0,Wednesday,UTA_1_473_00
11610.0,Wednesday,UTA_1_612_01
11611.0,Wednesday,UTA_1_750_00
11612.0,Wednesday,UTA_1_240_00
11613.0,Wednesday,UTA_1_473_00
11616.0,Wednesday,UTA_1_220_00
11618.0,Wednesday,UTA_1_200_01
11621.0,Wednesday,UTA_1_750_00
11622.0,Wednesday,UTA_1_703_01
11623.0,Wednesday,UTA_1_473_00
11626.0,Wednesday,UTA_1_612_00
11627.0,Wednesday,UTA_1_33_01
11628.0,Wednesday,UTA_1_473_00
11629.0,Wednesday,UTA_1_750_01
11630.0,Wednesday,UTA_1_240_01
11631.0,Wednesday,UTA_1_750_01
11632.0,Wednesday,UTA_1_750_01
11636.0,Wednesday,UTA_1_850_00
11637.0,Wednesday,UTA_1_220_00
11638.0,Wednesday,UTA_1_612_00
11640.0,Wednesday,UTA_1_750_00
11641.0,Wednesday,UTA_1_703_01
11642.0,Wednesday,UTA_1_850_00
11643.0,Wednesday,UTA_1_612_00
11645.0,Wednesday,UTA_1_850_00
11646.0,Wednesday,UTA_1_513_01
11648.0,Wednesday,UTA_1_850_00
11651.0,Wednesday,UTA_1_750_00
11652.0,Wednesday,UTA_1_850_01
11653.0,Wednesday,UTA_1_703_00
11654.0,Wednesday,UTA_1_750_01
11662.0,Wednesday,UTA_1_200_01
11663.0,Wednesday,UTA_1_750_01
11664.0,Wednesday,UTA_1_750_00
11665.0,Wednesday,UTA_1_513_01
11666.0,Wednesday,UTA_1_39_00
11667.0,Wednesday,UTA_1_45_00
11668.0,Wednesday,UTA_1_750_01
11669.0,Wednesday,UTA_1_45_00
11670.0,Wednesday,UTA_1_750_01
11672.0,Wednesday,UTA_1_750_01
11673.0,Wednesday,UTA_1_750_00
11674.0,Wednesday,UTA_1_47_00
11676.0,Wednesday,UTA_1_200_01
11677.0,Wednesday,UTA_1_513_01
11678.0,Wednesday,UTA_1_220_01
11680.0,Wednesday,UTA_1_850_01
11682.0,Wednesday,UTA_1_750_00
11683.0,Wednesday,UTA_1_39_00
11684.0,Wednesday,UTA_1_750_01
11685.0,Wednesday,UTA_1_47_00
11687.0,Wednesday,UTA_1_750_01
11688.0,Wednesday,UTA_1_612_01
11689.0,Wednesday,UTA_1_850_01
11690.0,Wednesday,UTA_1_455_01
11691.0,Wednesday,UTA_1_47_00
11692.0,Wednesday,UTA_1_612_01
11693.0,Wednesday,UTA_1_240_01
11694.0,Wednesday,UTA_1_750_01
11696.0,Wednesday,UTA_1_612_01
11697.0,Wednesday,UTA_1_220_01
11698.0,Wednesday,UTA_1_47_00
11700.0,Wednesday,UTA_1_240_01
11702.0,Wednesday,UTA_1_750_01
11704.0,Wednesday,UTA_1_750_01
11705.0,Wednesday,UTA_1_47_00
11706.0,Wednesday,UTA_1_612_01
11707.0,Wednesday,UTA_1_39_00
11708.0,Wednesday,UTA_1_703_00
11709.0,Wednesday,UTA_1_220_01
11710.0,Wednesday,UTA_1_240_01
11711.0,Wednesday,UTA_1_750_01
11714.0,Wednesday,UTA_1_703_00
11715.0,Wednesday,UTA_1_47_00
11718.0,Wednesday,UTA_1_39_00
11719.0,Wednesday,UTA_1_220_01
11721.0,Wednesday,UTA_1_47_00
11722.0,Wednesday,UTA_1_750_01
11723.0,Wednesday,UTA_1_39_01
11724.0,Wednesday,UTA_1_240_01
11726.0,Wednesday,UTA_1_47_00
11728.0,Wednesday,UTA_1_455_01
11730.0,Wednesday,UTA_1_750_00
11731.0,Wednesday,UTA_1_750_01
11732.0,Wednesday,UTA_1_240_00
11734.0,Wednesday,UTA_1_47_00
11735.0,Wednesday,UTA_1_220_01
11736.0,Wednesday,UTA_1_200_00
11737.0,Wednesday,UTA_1_750_01
11738.0,Wednesday,UTA_1_613_00
11739.0,Wednesday,UTA_1_850_01
11741.0,Wednesday,UTA_1_240_00
11745.0,Wednesday,UTA_1_39_01
11746.0,Wednesday,UTA_1_850_01
11747.0,Wednesday,UTA_1_750_01
11748.0,Wednesday,UTA_1_703_00
11755.0,Wednesday,UTA_1_750_00
11757.0,Wednesday,UTA_1_750_01
11759.0,Wednesday,UTA_1_200_01
11760.0,Wednesday,UTA_1_850_00
11761.0,Wednesday,UTA_1_750_00
11763.0,Wednesday,UTA_1_509_01
11765.0,Wednesday,UTA_1_750_01
11767.0,Wednesday,UTA_1_200_01
11769.0,Wednesday,UTA_1_47_01
11770.0,Wednesday,UTA_1_613_01
11771.0,Wednesday,UTA_1_703_01
11772.0,Wednesday,UTA_1_750_00
11773.0,Wednesday,UTA_1_220_00
11775.0,Wednesday,UTA_1_750_00
11776.0,Wednesday,UTA_1_850_00
11779.0,Wednesday,UTA_1_47_01
11780.0,Wednesday,UTA_1_850_00
11781.0,Wednesday,UTA_1_703_01
11783.0,Wednesday,UTA_1_220_00
11784.0,Wednesday,UTA_1_750_00
11785.0,Wednesday,UTA_1_47_01
11786.0,Wednesday,UTA_1_612_00
11787.0,Wednesday,UTA_1_220_00
11788.0,Wednesday,UTA_1_850_00
11790.0,Wednesday,UTA_1_750_00
11791.0,Wednesday,UTA_1_750_00
